datetime,date,hour,month,price_eur_mwh
2025-01-01 00:00:00,2025-01-01,0,1,134.49
2025-01-01 01:00:00,2025-01-01,1,1,131.59
2025-01-01 02:00:00,2025-01-01,2,1,131.49
2025-01-01 03:00:00,2025-01-01,3,1,131.42
2025-01-01 04:00:00,2025-01-01,4,1,120.49
2025-01-01 05:00:00,2025-01-01,5,1,112.3
2025-01-01 06:00:00,2025-01-01,6,1,112.3
2025-01-01 07:00:00,2025-01-01,7,1,111.88
2025-01-01 08:00:00,2025-01-01,8,1,112.09
2025-01-01 09:00:00,2025-01-01,9,1,94.99
2025-01-01 10:00:00,2025-01-01,10,1,35.0
2025-01-01 11:00:00,2025-01-01,11,1,20.59
2025-01-01 12:00:00,2025-01-01,12,1,28.11
2025-01-01 13:00:00,2025-01-01,13,1,30.0
2025-01-01 14:00:00,2025-01-01,14,1,21.5
2025-01-01 15:00:00,2025-01-01,15,1,10.68
2025-01-01 16:00:00,2025-01-01,16,1,72.0
2025-01-01 17:00:00,2025-01-01,17,1,125.49
2025-01-01 18:00:00,2025-01-01,18,1,149.72
2025-01-01 19:00:00,2025-01-01,19,1,150.67
2025-01-01 20:00:00,2025-01-01,20,1,152.99
2025-01-01 21:00:00,2025-01-01,21,1,151.69
2025-01-01 22:00:00,2025-01-01,22,1,147.75
2025-01-01 23:00:00,2025-01-01,23,1,133.06
2025-01-02 00:00:00,2025-01-02,0,1,137.12
2025-01-02 01:00:00,2025-01-02,1,1,123.03
2025-01-02 02:00:00,2025-01-02,2,1,100.2
2025-01-02 03:00:00,2025-01-02,3,1,99.82
2025-01-02 04:00:00,2025-01-02,4,1,99.82
2025-01-02 05:00:00,2025-01-02,5,1,100.08
2025-01-02 06:00:00,2025-01-02,6,1,128.44
2025-01-02 07:00:00,2025-01-02,7,1,143.96
2025-01-02 08:00:00,2025-01-02,8,1,152.92
2025-01-02 09:00:00,2025-01-02,9,1,152.16
2025-01-02 10:00:00,2025-01-02,10,1,129.04
2025-01-02 11:00:00,2025-01-02,11,1,125.7
2025-01-02 12:00:00,2025-01-02,12,1,125.72
2025-01-02 13:00:00,2025-01-02,13,1,119.3
2025-01-02 14:00:00,2025-01-02,14,1,124.65
2025-01-02 15:00:00,2025-01-02,15,1,130.11
2025-01-02 16:00:00,2025-01-02,16,1,139.5
2025-01-02 17:00:00,2025-01-02,17,1,153.4
2025-01-02 18:00:00,2025-01-02,18,1,159.18
2025-01-02 19:00:00,2025-01-02,19,1,160.99
2025-01-02 20:00:00,2025-01-02,20,1,161.1
2025-01-02 21:00:00,2025-01-02,21,1,157.88
2025-01-02 22:00:00,2025-01-02,22,1,152.44
2025-01-02 23:00:00,2025-01-02,23,1,140.0
2025-01-03 00:00:00,2025-01-03,0,1,121.52
2025-01-03 01:00:00,2025-01-03,1,1,104.9
2025-01-03 02:00:00,2025-01-03,2,1,93.94
2025-01-03 03:00:00,2025-01-03,3,1,91.1
2025-01-03 04:00:00,2025-01-03,4,1,88.46
2025-01-03 05:00:00,2025-01-03,5,1,92.25
2025-01-03 06:00:00,2025-01-03,6,1,100.14
2025-01-03 07:00:00,2025-01-03,7,1,126.0
2025-01-03 08:00:00,2025-01-03,8,1,141.2
2025-01-03 09:00:00,2025-01-03,9,1,138.0
2025-01-03 10:00:00,2025-01-03,10,1,130.52
2025-01-03 11:00:00,2025-01-03,11,1,123.2
2025-01-03 12:00:00,2025-01-03,12,1,113.51
2025-01-03 13:00:00,2025-01-03,13,1,107.6
2025-01-03 14:00:00,2025-01-03,14,1,105.88
2025-01-03 15:00:00,2025-01-03,15,1,110.22
2025-01-03 16:00:00,2025-01-03,16,1,123.2
2025-01-03 17:00:00,2025-01-03,17,1,141.2
2025-01-03 18:00:00,2025-01-03,18,1,149.62
2025-01-03 19:00:00,2025-01-03,19,1,151.25
2025-01-03 20:00:00,2025-01-03,20,1,151.25
2025-01-03 21:00:00,2025-01-03,21,1,149.12
2025-01-03 22:00:00,2025-01-03,22,1,145.58
2025-01-03 23:00:00,2025-01-03,23,1,136.42
2025-01-04 00:00:00,2025-01-04,0,1,109.06
2025-01-04 01:00:00,2025-01-04,1,1,101.0
2025-01-04 02:00:00,2025-01-04,2,1,95.53
2025-01-04 03:00:00,2025-01-04,3,1,94.33
2025-01-04 04:00:00,2025-01-04,4,1,96.62
2025-01-04 05:00:00,2025-01-04,5,1,102.63
2025-01-04 06:00:00,2025-01-04,6,1,110.89
2025-01-04 07:00:00,2025-01-04,7,1,120.25
2025-01-04 08:00:00,2025-01-04,8,1,128.39
2025-01-04 09:00:00,2025-01-04,9,1,128.41
2025-01-04 10:00:00,2025-01-04,10,1,118.99
2025-01-04 11:00:00,2025-01-04,11,1,99.0
2025-01-04 12:00:00,2025-01-04,12,1,82.52
2025-01-04 13:00:00,2025-01-04,13,1,82.27
2025-01-04 14:00:00,2025-01-04,14,1,88.22
2025-01-04 15:00:00,2025-01-04,15,1,97.35
2025-01-04 16:00:00,2025-01-04,16,1,119.47
2025-01-04 17:00:00,2025-01-04,17,1,134.63
2025-01-04 18:00:00,2025-01-04,18,1,145.0
2025-01-04 19:00:00,2025-01-04,19,1,139.73
2025-01-04 20:00:00,2025-01-04,20,1,130.49
2025-01-04 21:00:00,2025-01-04,21,1,123.82
2025-01-04 22:00:00,2025-01-04,22,1,119.23
2025-01-04 23:00:00,2025-01-04,23,1,109.9
2025-01-05 00:00:00,2025-01-05,0,1,101.77
2025-01-05 01:00:00,2025-01-05,1,1,70.5
2025-01-05 02:00:00,2025-01-05,2,1,64.81
2025-01-05 03:00:00,2025-01-05,3,1,46.7
2025-01-05 04:00:00,2025-01-05,4,1,43.87
2025-01-05 05:00:00,2025-01-05,5,1,36.61
2025-01-05 06:00:00,2025-01-05,6,1,34.04
2025-01-05 07:00:00,2025-01-05,7,1,44.0
2025-01-05 08:00:00,2025-01-05,8,1,51.27
2025-01-05 09:00:00,2025-01-05,9,1,50.0
2025-01-05 10:00:00,2025-01-05,10,1,49.81
2025-01-05 11:00:00,2025-01-05,11,1,43.05
2025-01-05 12:00:00,2025-01-05,12,1,45.74
2025-01-05 13:00:00,2025-01-05,13,1,35.19
2025-01-05 14:00:00,2025-01-05,14,1,30.0
2025-01-05 15:00:00,2025-01-05,15,1,28.0
2025-01-05 16:00:00,2025-01-05,16,1,35.22
2025-01-05 17:00:00,2025-01-05,17,1,57.72
2025-01-05 18:00:00,2025-01-05,18,1,64.81
2025-01-05 19:00:00,2025-01-05,19,1,64.81
2025-01-05 20:00:00,2025-01-05,20,1,65.2
2025-01-05 21:00:00,2025-01-05,21,1,68.5
2025-01-05 22:00:00,2025-01-05,22,1,60.0
2025-01-05 23:00:00,2025-01-05,23,1,43.01
2025-01-06 00:00:00,2025-01-06,0,1,13.28
2025-01-06 01:00:00,2025-01-06,1,1,8.35
2025-01-06 02:00:00,2025-01-06,2,1,5.23
2025-01-06 03:00:00,2025-01-06,3,1,3.52
2025-01-06 04:00:00,2025-01-06,4,1,3.52
2025-01-06 05:00:00,2025-01-06,5,1,5.61
2025-01-06 06:00:00,2025-01-06,6,1,11.27
2025-01-06 07:00:00,2025-01-06,7,1,37.0
2025-01-06 08:00:00,2025-01-06,8,1,58.15
2025-01-06 09:00:00,2025-01-06,9,1,51.15
2025-01-06 10:00:00,2025-01-06,10,1,40.81
2025-01-06 11:00:00,2025-01-06,11,1,32.83
2025-01-06 12:00:00,2025-01-06,12,1,31.28
2025-01-06 13:00:00,2025-01-06,13,1,22.99
2025-01-06 14:00:00,2025-01-06,14,1,14.0
2025-01-06 15:00:00,2025-01-06,15,1,14.0
2025-01-06 16:00:00,2025-01-06,16,1,38.49
2025-01-06 17:00:00,2025-01-06,17,1,67.5
2025-01-06 18:00:00,2025-01-06,18,1,91.4
2025-01-06 19:00:00,2025-01-06,19,1,110.0
2025-01-06 20:00:00,2025-01-06,20,1,116.2
2025-01-06 21:00:00,2025-01-06,21,1,117.78
2025-01-06 22:00:00,2025-01-06,22,1,105.93
2025-01-06 23:00:00,2025-01-06,23,1,90.0
2025-01-07 00:00:00,2025-01-07,0,1,64.07
2025-01-07 01:00:00,2025-01-07,1,1,60.0
2025-01-07 02:00:00,2025-01-07,2,1,49.9
2025-01-07 03:00:00,2025-01-07,3,1,38.41
2025-01-07 04:00:00,2025-01-07,4,1,19.2
2025-01-07 05:00:00,2025-01-07,5,1,38.7
2025-01-07 06:00:00,2025-01-07,6,1,60.08
2025-01-07 07:00:00,2025-01-07,7,1,97.56
2025-01-07 08:00:00,2025-01-07,8,1,115.0
2025-01-07 09:00:00,2025-01-07,9,1,105.18
2025-01-07 10:00:00,2025-01-07,10,1,93.49
2025-01-07 11:00:00,2025-01-07,11,1,74.93
2025-01-07 12:00:00,2025-01-07,12,1,71.25
2025-01-07 13:00:00,2025-01-07,13,1,71.62
2025-01-07 14:00:00,2025-01-07,14,1,72.57
2025-01-07 15:00:00,2025-01-07,15,1,85.0
2025-01-07 16:00:00,2025-01-07,16,1,100.64
2025-01-07 17:00:00,2025-01-07,17,1,118.34
2025-01-07 18:00:00,2025-01-07,18,1,128.87
2025-01-07 19:00:00,2025-01-07,19,1,125.0
2025-01-07 20:00:00,2025-01-07,20,1,113.97
2025-01-07 21:00:00,2025-01-07,21,1,110.76
2025-01-07 22:00:00,2025-01-07,22,1,98.53
2025-01-07 23:00:00,2025-01-07,23,1,89.27
2025-01-08 00:00:00,2025-01-08,0,1,74.23
2025-01-08 01:00:00,2025-01-08,1,1,69.5
2025-01-08 02:00:00,2025-01-08,2,1,59.97
2025-01-08 03:00:00,2025-01-08,3,1,53.0
2025-01-08 04:00:00,2025-01-08,4,1,59.52
2025-01-08 05:00:00,2025-01-08,5,1,70.2
2025-01-08 06:00:00,2025-01-08,6,1,97.41
2025-01-08 07:00:00,2025-01-08,7,1,124.39
2025-01-08 08:00:00,2025-01-08,8,1,135.01
2025-01-08 09:00:00,2025-01-08,9,1,130.01
2025-01-08 10:00:00,2025-01-08,10,1,108.8
2025-01-08 11:00:00,2025-01-08,11,1,104.46
2025-01-08 12:00:00,2025-01-08,12,1,97.57
2025-01-08 13:00:00,2025-01-08,13,1,90.79
2025-01-08 14:00:00,2025-01-08,14,1,88.81
2025-01-08 15:00:00,2025-01-08,15,1,90.01
2025-01-08 16:00:00,2025-01-08,16,1,105.48
2025-01-08 17:00:00,2025-01-08,17,1,113.75
2025-01-08 18:00:00,2025-01-08,18,1,122.0
2025-01-08 19:00:00,2025-01-08,19,1,131.0
2025-01-08 20:00:00,2025-01-08,20,1,124.81
2025-01-08 21:00:00,2025-01-08,21,1,112.66
2025-01-08 22:00:00,2025-01-08,22,1,111.9
2025-01-08 23:00:00,2025-01-08,23,1,98.77
2025-01-09 00:00:00,2025-01-09,0,1,60.38
2025-01-09 01:00:00,2025-01-09,1,1,49.9
2025-01-09 02:00:00,2025-01-09,2,1,40.52
2025-01-09 03:00:00,2025-01-09,3,1,25.61
2025-01-09 04:00:00,2025-01-09,4,1,13.01
2025-01-09 05:00:00,2025-01-09,5,1,30.29
2025-01-09 06:00:00,2025-01-09,6,1,60.08
2025-01-09 07:00:00,2025-01-09,7,1,90.79
2025-01-09 08:00:00,2025-01-09,8,1,100.99
2025-01-09 09:00:00,2025-01-09,9,1,102.44
2025-01-09 10:00:00,2025-01-09,10,1,97.45
2025-01-09 11:00:00,2025-01-09,11,1,90.41
2025-01-09 12:00:00,2025-01-09,12,1,88.34
2025-01-09 13:00:00,2025-01-09,13,1,79.9
2025-01-09 14:00:00,2025-01-09,14,1,79.05
2025-01-09 15:00:00,2025-01-09,15,1,85.09
2025-01-09 16:00:00,2025-01-09,16,1,109.4
2025-01-09 17:00:00,2025-01-09,17,1,131.62
2025-01-09 18:00:00,2025-01-09,18,1,135.73
2025-01-09 19:00:00,2025-01-09,19,1,135.01
2025-01-09 20:00:00,2025-01-09,20,1,141.27
2025-01-09 21:00:00,2025-01-09,21,1,135.01
2025-01-09 22:00:00,2025-01-09,22,1,114.38
2025-01-09 23:00:00,2025-01-09,23,1,101.0
2025-01-10 00:00:00,2025-01-10,0,1,98.11
2025-01-10 01:00:00,2025-01-10,1,1,80.25
2025-01-10 02:00:00,2025-01-10,2,1,72.09
2025-01-10 03:00:00,2025-01-10,3,1,69.94
2025-01-10 04:00:00,2025-01-10,4,1,70.07
2025-01-10 05:00:00,2025-01-10,5,1,85.06
2025-01-10 06:00:00,2025-01-10,6,1,101.8
2025-01-10 07:00:00,2025-01-10,7,1,126.12
2025-01-10 08:00:00,2025-01-10,8,1,140.33
2025-01-10 09:00:00,2025-01-10,9,1,137.22
2025-01-10 10:00:00,2025-01-10,10,1,123.57
2025-01-10 11:00:00,2025-01-10,11,1,113.59
2025-01-10 12:00:00,2025-01-10,12,1,107.43
2025-01-10 13:00:00,2025-01-10,13,1,105.01
2025-01-10 14:00:00,2025-01-10,14,1,108.18
2025-01-10 15:00:00,2025-01-10,15,1,111.61
2025-01-10 16:00:00,2025-01-10,16,1,118.76
2025-01-10 17:00:00,2025-01-10,17,1,132.58
2025-01-10 18:00:00,2025-01-10,18,1,144.28
2025-01-10 19:00:00,2025-01-10,19,1,141.27
2025-01-10 20:00:00,2025-01-10,20,1,134.83
2025-01-10 21:00:00,2025-01-10,21,1,122.51
2025-01-10 22:00:00,2025-01-10,22,1,119.79
2025-01-10 23:00:00,2025-01-10,23,1,112.0
2025-01-11 00:00:00,2025-01-11,0,1,112.0
2025-01-11 01:00:00,2025-01-11,1,1,100.61
2025-01-11 02:00:00,2025-01-11,2,1,96.32
2025-01-11 03:00:00,2025-01-11,3,1,84.49
2025-01-11 04:00:00,2025-01-11,4,1,79.78
2025-01-11 05:00:00,2025-01-11,5,1,84.1
2025-01-11 06:00:00,2025-01-11,6,1,95.46
2025-01-11 07:00:00,2025-01-11,7,1,84.9
2025-01-11 08:00:00,2025-01-11,8,1,97.0
2025-01-11 09:00:00,2025-01-11,9,1,105.53
2025-01-11 10:00:00,2025-01-11,10,1,109.71
2025-01-11 11:00:00,2025-01-11,11,1,87.14
2025-01-11 12:00:00,2025-01-11,12,1,78.78
2025-01-11 13:00:00,2025-01-11,13,1,70.0
2025-01-11 14:00:00,2025-01-11,14,1,64.75
2025-01-11 15:00:00,2025-01-11,15,1,60.3
2025-01-11 16:00:00,2025-01-11,16,1,78.91
2025-01-11 17:00:00,2025-01-11,17,1,113.3
2025-01-11 18:00:00,2025-01-11,18,1,118.87
2025-01-11 19:00:00,2025-01-11,19,1,123.55
2025-01-11 20:00:00,2025-01-11,20,1,119.95
2025-01-11 21:00:00,2025-01-11,21,1,116.2
2025-01-11 22:00:00,2025-01-11,22,1,113.27
2025-01-11 23:00:00,2025-01-11,23,1,106.1
2025-01-12 00:00:00,2025-01-12,0,1,110.36
2025-01-12 01:00:00,2025-01-12,1,1,97.57
2025-01-12 02:00:00,2025-01-12,2,1,90.0
2025-01-12 03:00:00,2025-01-12,3,1,85.91
2025-01-12 04:00:00,2025-01-12,4,1,85.0
2025-01-12 05:00:00,2025-01-12,5,1,85.2
2025-01-12 06:00:00,2025-01-12,6,1,85.65
2025-01-12 07:00:00,2025-01-12,7,1,79.63
2025-01-12 08:00:00,2025-01-12,8,1,85.2
2025-01-12 09:00:00,2025-01-12,9,1,77.24
2025-01-12 10:00:00,2025-01-12,10,1,40.0
2025-01-12 11:00:00,2025-01-12,11,1,12.17
2025-01-12 12:00:00,2025-01-12,12,1,3.6
2025-01-12 13:00:00,2025-01-12,13,1,3.52
2025-01-12 14:00:00,2025-01-12,14,1,3.52
2025-01-12 15:00:00,2025-01-12,15,1,2.4
2025-01-12 16:00:00,2025-01-12,16,1,10.96
2025-01-12 17:00:00,2025-01-12,17,1,89.07
2025-01-12 18:00:00,2025-01-12,18,1,116.28
2025-01-12 19:00:00,2025-01-12,19,1,126.8
2025-01-12 20:00:00,2025-01-12,20,1,124.0
2025-01-12 21:00:00,2025-01-12,21,1,123.67
2025-01-12 22:00:00,2025-01-12,22,1,116.73
2025-01-12 23:00:00,2025-01-12,23,1,114.9
2025-01-13 00:00:00,2025-01-13,0,1,112.39
2025-01-13 01:00:00,2025-01-13,1,1,105.07
2025-01-13 02:00:00,2025-01-13,2,1,104.46
2025-01-13 03:00:00,2025-01-13,3,1,100.37
2025-01-13 04:00:00,2025-01-13,4,1,100.0
2025-01-13 05:00:00,2025-01-13,5,1,109.13
2025-01-13 06:00:00,2025-01-13,6,1,127.14
2025-01-13 07:00:00,2025-01-13,7,1,141.29
2025-01-13 08:00:00,2025-01-13,8,1,180.0
2025-01-13 09:00:00,2025-01-13,9,1,145.67
2025-01-13 10:00:00,2025-01-13,10,1,128.38
2025-01-13 11:00:00,2025-01-13,11,1,111.92
2025-01-13 12:00:00,2025-01-13,12,1,105.22
2025-01-13 13:00:00,2025-01-13,13,1,100.81
2025-01-13 14:00:00,2025-01-13,14,1,104.91
2025-01-13 15:00:00,2025-01-13,15,1,110.72
2025-01-13 16:00:00,2025-01-13,16,1,126.64
2025-01-13 17:00:00,2025-01-13,17,1,145.37
2025-01-13 18:00:00,2025-01-13,18,1,157.07
2025-01-13 19:00:00,2025-01-13,19,1,158.39
2025-01-13 20:00:00,2025-01-13,20,1,146.39
2025-01-13 21:00:00,2025-01-13,21,1,143.02
2025-01-13 22:00:00,2025-01-13,22,1,135.01
2025-01-13 23:00:00,2025-01-13,23,1,120.1
2025-01-14 00:00:00,2025-01-14,0,1,122.19
2025-01-14 01:00:00,2025-01-14,1,1,117.67
2025-01-14 02:00:00,2025-01-14,2,1,114.53
2025-01-14 03:00:00,2025-01-14,3,1,112.2
2025-01-14 04:00:00,2025-01-14,4,1,112.2
2025-01-14 05:00:00,2025-01-14,5,1,114.34
2025-01-14 06:00:00,2025-01-14,6,1,138.52
2025-01-14 07:00:00,2025-01-14,7,1,156.0
2025-01-14 08:00:00,2025-01-14,8,1,186.54
2025-01-14 09:00:00,2025-01-14,9,1,152.47
2025-01-14 10:00:00,2025-01-14,10,1,133.76
2025-01-14 11:00:00,2025-01-14,11,1,114.53
2025-01-14 12:00:00,2025-01-14,12,1,112.37
2025-01-14 13:00:00,2025-01-14,13,1,111.63
2025-01-14 14:00:00,2025-01-14,14,1,114.53
2025-01-14 15:00:00,2025-01-14,15,1,115.03
2025-01-14 16:00:00,2025-01-14,16,1,132.53
2025-01-14 17:00:00,2025-01-14,17,1,160.87
2025-01-14 18:00:00,2025-01-14,18,1,188.31
2025-01-14 19:00:00,2025-01-14,19,1,189.54
2025-01-14 20:00:00,2025-01-14,20,1,165.57
2025-01-14 21:00:00,2025-01-14,21,1,152.0
2025-01-14 22:00:00,2025-01-14,22,1,148.68
2025-01-14 23:00:00,2025-01-14,23,1,141.98
2025-01-15 00:00:00,2025-01-15,0,1,132.4
2025-01-15 01:00:00,2025-01-15,1,1,122.4
2025-01-15 02:00:00,2025-01-15,2,1,118.6
2025-01-15 03:00:00,2025-01-15,3,1,118.42
2025-01-15 04:00:00,2025-01-15,4,1,118.13
2025-01-15 05:00:00,2025-01-15,5,1,118.13
2025-01-15 06:00:00,2025-01-15,6,1,135.56
2025-01-15 07:00:00,2025-01-15,7,1,167.32
2025-01-15 08:00:00,2025-01-15,8,1,225.0
2025-01-15 09:00:00,2025-01-15,9,1,160.0
2025-01-15 10:00:00,2025-01-15,10,1,138.92
2025-01-15 11:00:00,2025-01-15,11,1,132.7
2025-01-15 12:00:00,2025-01-15,12,1,126.0
2025-01-15 13:00:00,2025-01-15,13,1,122.4
2025-01-15 14:00:00,2025-01-15,14,1,115.58
2025-01-15 15:00:00,2025-01-15,15,1,117.81
2025-01-15 16:00:00,2025-01-15,16,1,135.0
2025-01-15 17:00:00,2025-01-15,17,1,143.2
2025-01-15 18:00:00,2025-01-15,18,1,167.32
2025-01-15 19:00:00,2025-01-15,19,1,178.97
2025-01-15 20:00:00,2025-01-15,20,1,168.78
2025-01-15 21:00:00,2025-01-15,21,1,150.97
2025-01-15 22:00:00,2025-01-15,22,1,138.77
2025-01-15 23:00:00,2025-01-15,23,1,123.9
2025-01-16 00:00:00,2025-01-16,0,1,124.33
2025-01-16 01:00:00,2025-01-16,1,1,118.41
2025-01-16 02:00:00,2025-01-16,2,1,114.0
2025-01-16 03:00:00,2025-01-16,3,1,108.58
2025-01-16 04:00:00,2025-01-16,4,1,108.59
2025-01-16 05:00:00,2025-01-16,5,1,118.1
2025-01-16 06:00:00,2025-01-16,6,1,130.8
2025-01-16 07:00:00,2025-01-16,7,1,148.04
2025-01-16 08:00:00,2025-01-16,8,1,199.94
2025-01-16 09:00:00,2025-01-16,9,1,155.11
2025-01-16 10:00:00,2025-01-16,10,1,129.9
2025-01-16 11:00:00,2025-01-16,11,1,114.0
2025-01-16 12:00:00,2025-01-16,12,1,116.0
2025-01-16 13:00:00,2025-01-16,13,1,120.5
2025-01-16 14:00:00,2025-01-16,14,1,115.14
2025-01-16 15:00:00,2025-01-16,15,1,119.64
2025-01-16 16:00:00,2025-01-16,16,1,120.34
2025-01-16 17:00:00,2025-01-16,17,1,148.04
2025-01-16 18:00:00,2025-01-16,18,1,184.32
2025-01-16 19:00:00,2025-01-16,19,1,179.97
2025-01-16 20:00:00,2025-01-16,20,1,159.6
2025-01-16 21:00:00,2025-01-16,21,1,148.33
2025-01-16 22:00:00,2025-01-16,22,1,136.02
2025-01-16 23:00:00,2025-01-16,23,1,124.44
2025-01-17 00:00:00,2025-01-17,0,1,124.83
2025-01-17 01:00:00,2025-01-17,1,1,121.32
2025-01-17 02:00:00,2025-01-17,2,1,118.2
2025-01-17 03:00:00,2025-01-17,3,1,117.49
2025-01-17 04:00:00,2025-01-17,4,1,117.26
2025-01-17 05:00:00,2025-01-17,5,1,119.99
2025-01-17 06:00:00,2025-01-17,6,1,137.1
2025-01-17 07:00:00,2025-01-17,7,1,150.84
2025-01-17 08:00:00,2025-01-17,8,1,200.0
2025-01-17 09:00:00,2025-01-17,9,1,155.1
2025-01-17 10:00:00,2025-01-17,10,1,129.87
2025-01-17 11:00:00,2025-01-17,11,1,116.44
2025-01-17 12:00:00,2025-01-17,12,1,115.2
2025-01-17 13:00:00,2025-01-17,13,1,108.5
2025-01-17 14:00:00,2025-01-17,14,1,106.5
2025-01-17 15:00:00,2025-01-17,15,1,115.0
2025-01-17 16:00:00,2025-01-17,16,1,118.38
2025-01-17 17:00:00,2025-01-17,17,1,145.12
2025-01-17 18:00:00,2025-01-17,18,1,175.0
2025-01-17 19:00:00,2025-01-17,19,1,174.22
2025-01-17 20:00:00,2025-01-17,20,1,157.91
2025-01-17 21:00:00,2025-01-17,21,1,153.27
2025-01-17 22:00:00,2025-01-17,22,1,139.97
2025-01-17 23:00:00,2025-01-17,23,1,137.34
2025-01-18 00:00:00,2025-01-18,0,1,135.56
2025-01-18 01:00:00,2025-01-18,1,1,130.01
2025-01-18 02:00:00,2025-01-18,2,1,129.73
2025-01-18 03:00:00,2025-01-18,3,1,124.9
2025-01-18 04:00:00,2025-01-18,4,1,117.0
2025-01-18 05:00:00,2025-01-18,5,1,119.78
2025-01-18 06:00:00,2025-01-18,6,1,120.0
2025-01-18 07:00:00,2025-01-18,7,1,133.8
2025-01-18 08:00:00,2025-01-18,8,1,145.69
2025-01-18 09:00:00,2025-01-18,9,1,144.1
2025-01-18 10:00:00,2025-01-18,10,1,131.7
2025-01-18 11:00:00,2025-01-18,11,1,110.2
2025-01-18 12:00:00,2025-01-18,12,1,113.97
2025-01-18 13:00:00,2025-01-18,13,1,114.17
2025-01-18 14:00:00,2025-01-18,14,1,114.17
2025-01-18 15:00:00,2025-01-18,15,1,113.97
2025-01-18 16:00:00,2025-01-18,16,1,120.9
2025-01-18 17:00:00,2025-01-18,17,1,145.65
2025-01-18 18:00:00,2025-01-18,18,1,167.57
2025-01-18 19:00:00,2025-01-18,19,1,167.85
2025-01-18 20:00:00,2025-01-18,20,1,156.12
2025-01-18 21:00:00,2025-01-18,21,1,149.61
2025-01-18 22:00:00,2025-01-18,22,1,147.25
2025-01-18 23:00:00,2025-01-18,23,1,142.19
2025-01-19 00:00:00,2025-01-19,0,1,134.46
2025-01-19 01:00:00,2025-01-19,1,1,125.51
2025-01-19 02:00:00,2025-01-19,2,1,123.17
2025-01-19 03:00:00,2025-01-19,3,1,121.24
2025-01-19 04:00:00,2025-01-19,4,1,120.18
2025-01-19 05:00:00,2025-01-19,5,1,120.0
2025-01-19 06:00:00,2025-01-19,6,1,121.59
2025-01-19 07:00:00,2025-01-19,7,1,123.47
2025-01-19 08:00:00,2025-01-19,8,1,123.61
2025-01-19 09:00:00,2025-01-19,9,1,125.33
2025-01-19 10:00:00,2025-01-19,10,1,103.0
2025-01-19 11:00:00,2025-01-19,11,1,102.35
2025-01-19 12:00:00,2025-01-19,12,1,103.0
2025-01-19 13:00:00,2025-01-19,13,1,105.1
2025-01-19 14:00:00,2025-01-19,14,1,105.5
2025-01-19 15:00:00,2025-01-19,15,1,108.53
2025-01-19 16:00:00,2025-01-19,16,1,115.79
2025-01-19 17:00:00,2025-01-19,17,1,140.0
2025-01-19 18:00:00,2025-01-19,18,1,159.68
2025-01-19 19:00:00,2025-01-19,19,1,157.33
2025-01-19 20:00:00,2025-01-19,20,1,151.47
2025-01-19 21:00:00,2025-01-19,21,1,150.86
2025-01-19 22:00:00,2025-01-19,22,1,138.43
2025-01-19 23:00:00,2025-01-19,23,1,123.12
2025-01-20 00:00:00,2025-01-20,0,1,122.3
2025-01-20 01:00:00,2025-01-20,1,1,119.5
2025-01-20 02:00:00,2025-01-20,2,1,116.57
2025-01-20 03:00:00,2025-01-20,3,1,114.41
2025-01-20 04:00:00,2025-01-20,4,1,115.45
2025-01-20 05:00:00,2025-01-20,5,1,116.1
2025-01-20 06:00:00,2025-01-20,6,1,137.33
2025-01-20 07:00:00,2025-01-20,7,1,151.06
2025-01-20 08:00:00,2025-01-20,8,1,154.06
2025-01-20 09:00:00,2025-01-20,9,1,154.15
2025-01-20 10:00:00,2025-01-20,10,1,153.1
2025-01-20 11:00:00,2025-01-20,11,1,154.73
2025-01-20 12:00:00,2025-01-20,12,1,155.0
2025-01-20 13:00:00,2025-01-20,13,1,155.0
2025-01-20 14:00:00,2025-01-20,14,1,155.01
2025-01-20 15:00:00,2025-01-20,15,1,155.13
2025-01-20 16:00:00,2025-01-20,16,1,153.58
2025-01-20 17:00:00,2025-01-20,17,1,153.34
2025-01-20 18:00:00,2025-01-20,18,1,154.93
2025-01-20 19:00:00,2025-01-20,19,1,159.15
2025-01-20 20:00:00,2025-01-20,20,1,165.6
2025-01-20 21:00:00,2025-01-20,21,1,170.0
2025-01-20 22:00:00,2025-01-20,22,1,153.58
2025-01-20 23:00:00,2025-01-20,23,1,139.0
2025-01-21 00:00:00,2025-01-21,0,1,136.0
2025-01-21 01:00:00,2025-01-21,1,1,130.65
2025-01-21 02:00:00,2025-01-21,2,1,124.35
2025-01-21 03:00:00,2025-01-21,3,1,117.05
2025-01-21 04:00:00,2025-01-21,4,1,115.3
2025-01-21 05:00:00,2025-01-21,5,1,123.83
2025-01-21 06:00:00,2025-01-21,6,1,138.86
2025-01-21 07:00:00,2025-01-21,7,1,147.08
2025-01-21 08:00:00,2025-01-21,8,1,160.0
2025-01-21 09:00:00,2025-01-21,9,1,155.1
2025-01-21 10:00:00,2025-01-21,10,1,147.78
2025-01-21 11:00:00,2025-01-21,11,1,146.69
2025-01-21 12:00:00,2025-01-21,12,1,144.57
2025-01-21 13:00:00,2025-01-21,13,1,140.34
2025-01-21 14:00:00,2025-01-21,14,1,135.25
2025-01-21 15:00:00,2025-01-21,15,1,135.53
2025-01-21 16:00:00,2025-01-21,16,1,145.1
2025-01-21 17:00:00,2025-01-21,17,1,147.29
2025-01-21 18:00:00,2025-01-21,18,1,150.19
